ver 1.0

*,type=LAYOUT_0000,chara_bf2_26_m,face,mu,navi_chara_bf2_26_6.png,0,0,120,0,290,222,thum_navi_chara_bf2_26_6.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_26_m,face,naki,navi_chara_bf2_26_7.png,0,0,120,0,290,222,thum_navi_chara_bf2_26_7.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_26_m,body1,body1_1,navi_chara_bf2_26.png,0,222,120,0,290,72,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_26_m,offset,manpu_1,0,60,60,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_26_m,offset,manpu_1_re,0,230,60,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27,origin,origin,0,360,1350,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27,type,lage,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27,type,middle,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27,face,fu,navi_chara_bf2_27_0.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_27_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27,face,kuti,navi_chara_bf2_27_1.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_27_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27,body1,body1_1,navi_chara_bf2_27.png,0,350,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27,offset,manpu_1,0,270,170,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27,offset,manpu_1_re,0,470,170,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27_b,origin,origin,0,360,160,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27_b,type,lage,0,0.9,610,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27_b,type,middle,0,0.8,660,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27_b,face,fu,navi_chara_bf2_27_0.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_27_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27_b,face,kuti,navi_chara_bf2_27_1.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_27_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27_b,body1,body1_1,navi_chara_bf2_27.png,0,350,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27_b,offset,manpu_1,0,270,170,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_27_b,offset,manpu_1_re,0,470,170,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,origin,origin,0,570,1278,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,type,lage,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,type,middle,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,face,fu,navi_chara_bf2_28_0.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,face,ki,navi_chara_bf2_28_1.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,face,do,navi_chara_bf2_28_2.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,face,ai,navi_chara_bf2_28_3.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,face,bi,navi_chara_bf2_28_4.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,face,ku,navi_chara_bf2_28_5.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,face,emi,navi_chara_bf2_28_6.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_6.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,face,ks,navi_chara_bf2_28_7.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_7.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,body1,body1_1,navi_chara_bf2_28.png,0,274,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,offset,manpu_1,0,490,75,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28,offset,manpu_1_re,0,690,75,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,origin,origin,0,585,50,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,type,lage,0,0.9,500,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,type,middle,0,0.8,550,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,face,fu,navi_chara_bf2_28_0.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,face,ki,navi_chara_bf2_28_1.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,face,do,navi_chara_bf2_28_2.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,face,ai,navi_chara_bf2_28_3.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,face,bi,navi_chara_bf2_28_4.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,face,ku,navi_chara_bf2_28_5.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,face,emi,navi_chara_bf2_28_6.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_6.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,face,ks,navi_chara_bf2_28_7.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_28_7.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,body1,body1_1,navi_chara_bf2_28.png,0,274,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,offset,manpu_1,0,490,75,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_b,offset,manpu_1_re,0,690,75,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,origin,origin,0,145,147,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,type,lage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,type,middle,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,face,fu,navi_chara_bf2_28_0.png,0,0,440,20,290,244,thum_navi_chara_bf2_28_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,face,ki,navi_chara_bf2_28_1.png,0,0,440,20,290,244,thum_navi_chara_bf2_28_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,face,do,navi_chara_bf2_28_2.png,0,0,440,20,290,244,thum_navi_chara_bf2_28_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,face,ai,navi_chara_bf2_28_3.png,0,0,440,20,290,244,thum_navi_chara_bf2_28_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,face,bi,navi_chara_bf2_28_4.png,0,0,440,20,290,244,thum_navi_chara_bf2_28_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,face,ku,navi_chara_bf2_28_5.png,0,0,440,20,290,244,thum_navi_chara_bf2_28_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,face,emi,navi_chara_bf2_28_6.png,0,0,440,20,290,244,thum_navi_chara_bf2_28_6.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,face,ks,navi_chara_bf2_28_7.png,0,0,440,20,290,244,thum_navi_chara_bf2_28_7.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,body1,body1_1,navi_chara_bf2_28.png,0,244,440,0,290,50,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,offset,manpu_1,0,60,60,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_28_m,offset,manpu_1_re,0,230,60,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,origin,origin,0,475,1300,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,type,lage,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,type,middle,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,face,fu,navi_chara_bf2_29_0.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,face,ki,navi_chara_bf2_29_1.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,face,do,navi_chara_bf2_29_2.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,face,ai,navi_chara_bf2_29_3.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,face,bi,navi_chara_bf2_29_4.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,face,ku,navi_chara_bf2_29_5.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,body1,body1_1,navi_chara_bf2_29.png,0,280,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,offset,manpu_1,0,390,90,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29,offset,manpu_1_re,0,580,90,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,origin,origin,0,475,80,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,type,lage,0,0.9,530,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,type,middle,0,0.8,580,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,face,fu,navi_chara_bf2_29_0.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,face,ki,navi_chara_bf2_29_1.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,face,do,navi_chara_bf2_29_2.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,face,ai,navi_chara_bf2_29_3.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,face,bi,navi_chara_bf2_29_4.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,face,ku,navi_chara_bf2_29_5.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_29_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,body1,body1_1,navi_chara_bf2_29.png,0,280,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,offset,manpu_1,0,390,90,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_29_b,offset,manpu_1_re,0,580,90,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,origin,origin,0,305,1270,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,type,lage,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,type,middle,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,face,fu,navi_chara_bf2_30_0.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,face,ki,navi_chara_bf2_30_1.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,face,do,navi_chara_bf2_30_2.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,face,ai,navi_chara_bf2_30_3.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,face,bi,navi_chara_bf2_30_4.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,face,ku,navi_chara_bf2_30_5.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,face,mu,navi_chara_bf2_30_6.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_6.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,body1,body1_1,navi_chara_bf2_30.png,0,206,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,offset,manpu_1,0,200,40,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30,offset,manpu_1_re,0,390,40,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,origin,origin,0,305,27,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,type,lage,0,0.9,477,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,type,middle,0,0.8,527,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,face,fu,navi_chara_bf2_30_0.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,face,ki,navi_chara_bf2_30_1.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,face,do,navi_chara_bf2_30_2.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,face,ai,navi_chara_bf2_30_3.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,face,bi,navi_chara_bf2_30_4.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,face,ku,navi_chara_bf2_30_5.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,face,mu,navi_chara_bf2_30_6.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_30_6.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,body1,body1_1,navi_chara_bf2_30.png,0,206,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,offset,manpu_1,0,200,40,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_b,offset,manpu_1_re,0,390,40,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,origin,origin,0,145,147,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,type,lage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,type,middle,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,face,fu,navi_chara_bf2_30_0.png,0,0,138,10,290,196,thum_navi_chara_bf2_30_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,face,ki,navi_chara_bf2_30_1.png,0,0,138,10,290,196,thum_navi_chara_bf2_30_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,face,do,navi_chara_bf2_30_2.png,0,0,138,10,290,196,thum_navi_chara_bf2_30_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,face,ai,navi_chara_bf2_30_3.png,0,0,138,10,290,196,thum_navi_chara_bf2_30_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,face,bi,navi_chara_bf2_30_4.png,0,0,138,10,290,196,thum_navi_chara_bf2_30_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,face,ku,navi_chara_bf2_30_5.png,0,0,138,10,290,196,thum_navi_chara_bf2_30_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,face,mu,navi_chara_bf2_30_6.png,0,0,138,10,290,196,thum_navi_chara_bf2_30_6.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,body1,body1_1,navi_chara_bf2_30.png,0,196,138,0,290,98,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,offset,manpu_1,0,60,60,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_30_m,offset,manpu_1_re,0,230,60,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,origin,origin,0,245,1186,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,type,lage,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,type,middle,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,face,fu,navi_chara_bf2_31_0.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,face,ki,navi_chara_bf2_31_1.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,face,do,navi_chara_bf2_31_2.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,face,ai,navi_chara_bf2_31_3.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,face,bi,navi_chara_bf2_31_4.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,face,ku,navi_chara_bf2_31_5.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,face,emi,navi_chara_bf2_31_6.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_6.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,face,kuya,navi_chara_bf2_31_7.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_7.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,body1,body1_1,navi_chara_bf2_31.png,0,192,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,offset,manpu_1,0,155,30,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31,offset,manpu_1_re,0,355,30,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,origin,origin,0,245,11,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,type,lage,0,0.9,461,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,type,middle,0,0.8,511,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,face,fu,navi_chara_bf2_31_0.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,face,ki,navi_chara_bf2_31_1.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,face,do,navi_chara_bf2_31_2.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,face,ai,navi_chara_bf2_31_3.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,face,bi,navi_chara_bf2_31_4.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,face,ku,navi_chara_bf2_31_5.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,face,emi,navi_chara_bf2_31_6.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_6.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,face,kuya,navi_chara_bf2_31_7.png,0,0,-1,-1,-1,-1,thum_navi_chara_bf2_31_7.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,body1,body1_1,navi_chara_bf2_31.png,0,192,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,offset,manpu_1,0,155,30,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_b,offset,manpu_1_re,0,355,30,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,origin,origin,0,145,147,-1,-1,-1,-1,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,type,lage,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,type,middle,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,face,fu,navi_chara_bf2_31_0.png,0,0,115,0,290,192,thum_navi_chara_bf2_31_0.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,face,ki,navi_chara_bf2_31_1.png,0,0,115,0,290,192,thum_navi_chara_bf2_31_1.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,face,do,navi_chara_bf2_31_2.png,0,0,115,0,290,192,thum_navi_chara_bf2_31_2.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,face,ai,navi_chara_bf2_31_3.png,0,0,115,0,290,192,thum_navi_chara_bf2_31_3.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,face,bi,navi_chara_bf2_31_4.png,0,0,115,0,290,192,thum_navi_chara_bf2_31_4.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,face,ku,navi_chara_bf2_31_5.png,0,0,115,0,290,192,thum_navi_chara_bf2_31_5.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,face,emi,navi_chara_bf2_31_6.png,0,0,115,0,290,192,thum_navi_chara_bf2_31_6.png,-1,-1,-1,-1,0,0,0,#
*,type=LAYOUT_0000,chara_bf2_31_m,face,kuya,navi_chara_bf2_31_7.png,0,0,115,0,290,192,thum_navi_chara_bf2_31_7.png,-1,-1,-1,-1,0,0,0,#
