ver 1.0

*,type=PRMTBL_0000,$Right6_Triple,L$SP&Right6,#
*,type=PRMTBL_0000,$Right4_Triple,L$SP&Right4,#
*,type=PRMTBL_0000,$Right2_Triple,L$SP&Right2,#
*,type=PRMTBL_0000,$Left20_Triple_RT,L$SP&Left_RT20,#
*,type=PRMTBL_0000,$Left18_Triple_RT,L$SP&Left_RT18,#
*,type=PRMTBL_0000,$Left16_Triple_RT,L$SP&Left_RT16,#
*,type=PRMTBL_0000,$Left14_Triple_RT,L$SP&Left_RT14,#
*,type=PRMTBL_0000,$Left12_Triple_RT,L$SP&Left_RT12,#
*,type=PRMTBL_0000,$Left10_Triple_RT,L$SP&Left_RT10,#
*,type=PRMTBL_0000,$Left8_Triple_RT,L$SP&Left_RT8,#
*,type=PRMTBL_0000,$Left6_Triple_RT,L$SP&Left_RT6,#
*,type=PRMTBL_0000,$Left4_Triple_RT,L$SP&Left_RT4,#
*,type=PRMTBL_0000,$Left2_Triple_RT,L$SP&Left_RT2,#
*,type=PRMTBL_0000,$Right20_Triple_LT,L$SP&Right_LT20,#
*,type=PRMTBL_0000,$Right18_Triple_LT,L$SP&Right_LT18,#
*,type=PRMTBL_0000,$Right16_Triple_LT,L$SP&Right_LT16,#
*,type=PRMTBL_0000,$Right14_Triple_LT,L$SP&Right_LT14,#
*,type=PRMTBL_0000,$Right12_Triple_LT,L$SP&Right_LT12,#
*,type=PRMTBL_0000,$Right10_Triple_LT,L$SP&Right_LT10,#
*,type=PRMTBL_0000,$Right8_Triple_LT,L$SP&Right_LT8,#
*,type=PRMTBL_0000,$Right6_Triple_LT,L$SP&Right_LT6,#
*,type=PRMTBL_0000,$Right4_Triple_LT,L$SP&Right_LT4,#
*,type=PRMTBL_0000,$Right2_Triple_LT,L$SP&Right_LT2,#
*,type=PRMTBL_0000,$Left20_Center,L$SP&Left_Center20,#
*,type=PRMTBL_0000,$Left18_Center,L$SP&Left_Center18,#
*,type=PRMTBL_0000,$Left16_Center,L$SP&Left_Center16,#
*,type=PRMTBL_0000,$Left14_Center,L$SP&Left_Center14,#
*,type=PRMTBL_0000,$Left12_Center,L$SP&Left_Center12,#
*,type=PRMTBL_0000,$Left10_Center,L$SP&Left_Center10,#
*,type=PRMTBL_0000,$Left8_Center,L$SP&Left_Center8,#
*,type=PRMTBL_0000,$Left6_Center,L$SP&Left_Center6,#
*,type=PRMTBL_0000,$Left4_Center,L$SP&Left_Center4,#
*,type=PRMTBL_0000,$Left2_Center,L$SP&Left_Center2,#
*,type=PRMTBL_0000,$Right20_Center,L$SP&Right_Center20,#
*,type=PRMTBL_0000,$Right18_Center,L$SP&Right_Center18,#
*,type=PRMTBL_0000,$Right16_Center,L$SP&Right_Center16,#
*,type=PRMTBL_0000,$Right14_Center,L$SP&Right_Center14,#
*,type=PRMTBL_0000,$Right12_Center,L$SP&Right_Center12,#
*,type=PRMTBL_0000,$Right10_Center,L$SP&Right_Center10,#
*,type=PRMTBL_0000,$Right8_Center,L$SP&Right_Center8,#
*,type=PRMTBL_0000,$Right6_Center,L$SP&Right_Center6,#
*,type=PRMTBL_0000,$Right4_Center,L$SP&Right_Center4,#
*,type=PRMTBL_0000,$Right2_Center,L$SP&Right_Center2,#
*,type=PRMTBL_0000,$Left20_JustMonitor,L$SP&Left_JustMonitor20,#
*,type=PRMTBL_0000,$Left18_JustMonitor,L$SP&Left_JustMonitor18,#
*,type=PRMTBL_0000,$Left16_JustMonitor,L$SP&Left_JustMonitor16,#
*,type=PRMTBL_0000,$Left14_JustMonitor,L$SP&Left_JustMonitor14,#
*,type=PRMTBL_0000,$Left12_JustMonitor,L$SP&Left_JustMonitor12,#
*,type=PRMTBL_0000,$Left10_JustMonitor,L$SP&Left_JustMonitor10,#
*,type=PRMTBL_0000,$Left8_JustMonitor,L$SP&Left_JustMonitor8,#
*,type=PRMTBL_0000,$Left6_JustMonitor,L$SP&Left_JustMonitor6,#
*,type=PRMTBL_0000,$Left4_JustMonitor,L$SP&Left_JustMonitor4,#
*,type=PRMTBL_0000,$Left2_JustMonitor,L$SP&Left_JustMonitor2,#
*,type=PRMTBL_0000,$Right20_JustMonitor,L$SP&Right_JustMonitor20,#
*,type=PRMTBL_0000,$Right18_JustMonitor,L$SP&Right_JustMonitor18,#
*,type=PRMTBL_0000,$Right16_JustMonitor,L$SP&Right_JustMonitor16,#
*,type=PRMTBL_0000,$Right14_JustMonitor,L$SP&Right_JustMonitor14,#
*,type=PRMTBL_0000,$Right12_JustMonitor,L$SP&Right_JustMonitor12,#
*,type=PRMTBL_0000,$Right10_JustMonitor,L$SP&Right_JustMonitor10,#
*,type=PRMTBL_0000,$Right8_JustMonitor,L$SP&Right_JustMonitor8,#
*,type=PRMTBL_0000,$Right6_JustMonitor,L$SP&Right_JustMonitor6,#
*,type=PRMTBL_0000,$Right4_JustMonitor,L$SP&Right_JustMonitor4,#
*,type=PRMTBL_0000,$Right2_JustMonitor,L$SP&Right_JustMonitor2,#
*,type=PRMTBL_0000,$Gustav20,L$SP&Gustav20,#
*,type=PRMTBL_0000,$Gustav18,L$SP&Gustav18,#
*,type=PRMTBL_0000,$Gustav16,L$SP&Gustav16,#
*,type=PRMTBL_0000,$Gustav14,L$SP&Gustav14,#
*,type=PRMTBL_0000,$Gustav12,L$SP&Gustav12,#
*,type=PRMTBL_0000,$Gustav10,L$SP&Gustav10,#
*,type=PRMTBL_0000,$Gustav8,L$SP&Gustav8,#
*,type=PRMTBL_0000,$Gustav6,L$SP&Gustav6,#
*,type=PRMTBL_0000,$Gustav4,L$SP&Gustav4,#
*,type=PRMTBL_0000,$Gustav2,L$SP&Gustav2,#
*,type=PRMTBL_0000,$Left20_Fairy,L$SP&Left_Fairy20,#
*,type=PRMTBL_0000,$Left18_Fairy,L$SP&Left_Fairy18,#
*,type=PRMTBL_0000,$Left16_Fairy,L$SP&Left_Fairy16,#
*,type=PRMTBL_0000,$Left14_Fairy,L$SP&Left_Fairy14,#
*,type=PRMTBL_0000,$Left12_Fairy,L$SP&Left_Fairy12,#
*,type=PRMTBL_0000,$Left10_Fairy,L$SP&Left_Fairy10,#
*,type=PRMTBL_0000,$Left8_Fairy,L$SP&Left_Fairy8,#
*,type=PRMTBL_0000,$Left6_Fairy,L$SP&Left_Fairy6,#
*,type=PRMTBL_0000,$Left4_Fairy,L$SP&Left_Fairy4,#
*,type=PRMTBL_0000,$Left2_Fairy,L$SP&Left_Fairy2,#
*,type=PRMTBL_0000,$Right20_Fairy,L$SP&Right_Fairy20,#
*,type=PRMTBL_0000,$Right18_Fairy,L$SP&Right_Fairy18,#
*,type=PRMTBL_0000,$Right16_Fairy,L$SP&Right_Fairy16,#
*,type=PRMTBL_0000,$Right14_Fairy,L$SP&Right_Fairy14,#
*,type=PRMTBL_0000,$Right12_Fairy,L$SP&Right_Fairy12,#
*,type=PRMTBL_0000,$Right10_Fairy,L$SP&Right_Fairy10,#
*,type=PRMTBL_0000,$Right8_Fairy,L$SP&Right_Fairy8,#
*,type=PRMTBL_0000,$Right6_Fairy,L$SP&Right_Fairy6,#
*,type=PRMTBL_0000,$Right4_Fairy,L$SP&Right_Fairy4,#
*,type=PRMTBL_0000,$Right2_Fairy,L$SP&Right_Fairy2,#
*,type=PRMTBL_0000,$CenterBattle20,L$BATTLE&Center20,#
*,type=PRMTBL_0000,$CenterBattle18,L$BATTLE&Center18,#
*,type=PRMTBL_0000,$CenterBattle16,L$BATTLE&Center16,#
*,type=PRMTBL_0000,$CenterBattle14,L$BATTLE&Center14,#
*,type=PRMTBL_0000,$CenterBattle12,L$BATTLE&Center12,#
*,type=PRMTBL_0000,$CenterBattle10,L$BATTLE&Center10,#
*,type=PRMTBL_0000,$CenterBattle8,L$BATTLE&Center8,#
*,type=PRMTBL_0000,$CenterBattle6,L$BATTLE&Center6,#
*,type=PRMTBL_0000,$CenterBattle4,L$BATTLE&Center4,#
*,type=PRMTBL_0000,$CenterBattle2,L$BATTLE&Center2,#
*,type=PRMTBL_0000,$LeftBattle20,L$BATTLE&Left20,#
*,type=PRMTBL_0000,$LeftBattle18,L$BATTLE&Left18,#
*,type=PRMTBL_0000,$LeftBattle16,L$BATTLE&Left16,#
*,type=PRMTBL_0000,$LeftBattle14,L$BATTLE&Left14,#
*,type=PRMTBL_0000,$LeftBattle12,L$BATTLE&Left12,#
*,type=PRMTBL_0000,$LeftBattle10,L$BATTLE&Left10,#
*,type=PRMTBL_0000,$LeftBattle8,L$BATTLE&Left8,#
*,type=PRMTBL_0000,$LeftBattle6,L$BATTLE&Left6,#
*,type=PRMTBL_0000,$LeftBattle4,L$BATTLE&Left4,#
*,type=PRMTBL_0000,$LeftBattle2,L$BATTLE&Left2,#
*,type=PRMTBL_0000,$RightBattle20,L$BATTLE&Right20,#
*,type=PRMTBL_0000,$RightBattle18,L$BATTLE&Right18,#
*,type=PRMTBL_0000,$RightBattle16,L$BATTLE&Right16,#
*,type=PRMTBL_0000,$RightBattle14,L$BATTLE&Right14,#
*,type=PRMTBL_0000,$RightBattle12,L$BATTLE&Right12,#
*,type=PRMTBL_0000,$RightBattle10,L$BATTLE&Right10,#
*,type=PRMTBL_0000,$RightBattle8,L$BATTLE&Right8,#
*,type=PRMTBL_0000,$RightBattle6,L$BATTLE&Right6,#
*,type=PRMTBL_0000,$RightBattle4,L$BATTLE&Right4,#
*,type=PRMTBL_0000,$RightBattle2,L$BATTLE&Right2,#
*,type=PRMTBL_0000,$CenterBattle20_Notail,L$BATTLE&Center_Notail20,#
*,type=PRMTBL_0000,$CenterBattle18_Notail,L$BATTLE&Center_Notail18,#
*,type=PRMTBL_0000,$CenterBattle16_Notail,L$BATTLE&Center_Notail16,#
*,type=PRMTBL_0000,$CenterBattle14_Notail,L$BATTLE&Center_Notail14,#
*,type=PRMTBL_0000,$CenterBattle12_Notail,L$BATTLE&Center_Notail12,#
*,type=PRMTBL_0000,$CenterBattle10_Notail,L$BATTLE&Center_Notail10,#
*,type=PRMTBL_0000,$CenterBattle8_Notail,L$BATTLE&Center_Notail8,#
*,type=PRMTBL_0000,$CenterBattle6_Notail,L$BATTLE&Center_Notail6,#
*,type=PRMTBL_0000,$CenterBattle4_Notail,L$BATTLE&Center_Notail4,#
*,type=PRMTBL_0000,$CenterBattle2_Notail,L$BATTLE&Center_Notail2,#
*,type=PRMTBL_0000,$LeftBattle20_Notail,L$BATTLE&Left_Notail20,#
*,type=PRMTBL_0000,$LeftBattle18_Notail,L$BATTLE&Left_Notail18,#
*,type=PRMTBL_0000,$LeftBattle16_Notail,L$BATTLE&Left_Notail16,#
*,type=PRMTBL_0000,$LeftBattle14_Notail,L$BATTLE&Left_Notail14,#
*,type=PRMTBL_0000,$LeftBattle12_Notail,L$BATTLE&Left_Notail12,#
*,type=PRMTBL_0000,$LeftBattle10_Notail,L$BATTLE&Left_Notail10,#
*,type=PRMTBL_0000,$LeftBattle8_Notail,L$BATTLE&Left_Notail8,#
*,type=PRMTBL_0000,$LeftBattle6_Notail,L$BATTLE&Left_Notail6,#
*,type=PRMTBL_0000,$LeftBattle4_Notail,L$BATTLE&Left_Notail4,#
*,type=PRMTBL_0000,$LeftBattle2_Notail,L$BATTLE&Left_Notail2,#
*,type=PRMTBL_0000,$RightBattle20_Notail,L$BATTLE&Right_Notail20,#
*,type=PRMTBL_0000,$RightBattle18_Notail,L$BATTLE&Right_Notail18,#
*,type=PRMTBL_0000,$RightBattle16_Notail,L$BATTLE&Right_Notail16,#
*,type=PRMTBL_0000,$RightBattle14_Notail,L$BATTLE&Right_Notail14,#
*,type=PRMTBL_0000,$RightBattle12_Notail,L$BATTLE&Right_Notail12,#
*,type=PRMTBL_0000,$RightBattle10_Notail,L$BATTLE&Right_Notail10,#
*,type=PRMTBL_0000,$RightBattle8_Notail,L$BATTLE&Right_Notail8,#
*,type=PRMTBL_0000,$RightBattle6_Notail,L$BATTLE&Right_Notail6,#
*,type=PRMTBL_0000,$RightBattle4_Notail,L$BATTLE&Right_Notail4,#
*,type=PRMTBL_0000,$RightBattle2_Notail,L$BATTLE&Right_Notail2,#
*,type=PRMTBL_0000,$LeftBattle20_Frontline,L$BATTLE&Left_Frontline20,#
*,type=PRMTBL_0000,$LeftBattle18_Frontline,L$BATTLE&Left_Frontline18,#
*,type=PRMTBL_0000,$LeftBattle16_Frontline,L$BATTLE&Left_Frontline16,#
*,type=PRMTBL_0000,$LeftBattle14_Frontline,L$BATTLE&Left_Frontline14,#
*,type=PRMTBL_0000,$LeftBattle12_Frontline,L$BATTLE&Left_Frontline12,#
*,type=PRMTBL_0000,$LeftBattle10_Frontline,L$BATTLE&Left_Frontline10,#
*,type=PRMTBL_0000,$LeftBattle8_Frontline,L$BATTLE&Left_Frontline8,#
*,type=PRMTBL_0000,$LeftBattle6_Frontline,L$BATTLE&Left_Frontline6,#
*,type=PRMTBL_0000,$LeftBattle4_Frontline,L$BATTLE&Left_Frontline4,#
*,type=PRMTBL_0000,$LeftBattle2_Frontline,L$BATTLE&Left_Frontline2,#
*,type=PRMTBL_0000,$RightBattle20_Frontline,L$BATTLE&Right_Frontline20,#
*,type=PRMTBL_0000,$RightBattle18_Frontline,L$BATTLE&Right_Frontline18,#
*,type=PRMTBL_0000,$RightBattle16_Frontline,L$BATTLE&Right_Frontline16,#
*,type=PRMTBL_0000,$RightBattle14_Frontline,L$BATTLE&Right_Frontline14,#
*,type=PRMTBL_0000,$RightBattle12_Frontline,L$BATTLE&Right_Frontline12,#
*,type=PRMTBL_0000,$RightBattle10_Frontline,L$BATTLE&Right_Frontline10,#
*,type=PRMTBL_0000,$RightBattle8_Frontline,L$BATTLE&Right_Frontline8,#
*,type=PRMTBL_0000,$RightBattle6_Frontline,L$BATTLE&Right_Frontline6,#
*,type=PRMTBL_0000,$RightBattle4_Frontline,L$BATTLE&Right_Frontline4,#
*,type=PRMTBL_0000,$RightBattle2_Frontline,L$BATTLE&Right_Frontline2,#
*,type=PRMTBL_0000,$LeftBattle20_Backline,L$BATTLE&Left_Backline20,#
*,type=PRMTBL_0000,$LeftBattle18_Backline,L$BATTLE&Left_Backline18,#
*,type=PRMTBL_0000,$LeftBattle16_Backline,L$BATTLE&Left_Backline16,#
*,type=PRMTBL_0000,$LeftBattle14_Backline,L$BATTLE&Left_Backline14,#
*,type=PRMTBL_0000,$LeftBattle12_Backline,L$BATTLE&Left_Backline12,#
*,type=PRMTBL_0000,$LeftBattle10_Backline,L$BATTLE&Left_Backline10,#
*,type=PRMTBL_0000,$LeftBattle8_Backline,L$BATTLE&Left_Backline8,#
*,type=PRMTBL_0000,$LeftBattle6_Backline,L$BATTLE&Left_Backline6,#
*,type=PRMTBL_0000,$LeftBattle4_Backline,L$BATTLE&Left_Backline4,#
*,type=PRMTBL_0000,$LeftBattle2_Backline,L$BATTLE&Left_Backline2,#
*,type=PRMTBL_0000,$RightBattle20_Backline,L$BATTLE&Right_Backline20,#
*,type=PRMTBL_0000,$RightBattle18_Backline,L$BATTLE&Right_Backline18,#
*,type=PRMTBL_0000,$RightBattle16_Backline,L$BATTLE&Right_Backline16,#
*,type=PRMTBL_0000,$RightBattle14_Backline,L$BATTLE&Right_Backline14,#
*,type=PRMTBL_0000,$RightBattle12_Backline,L$BATTLE&Right_Backline12,#
*,type=PRMTBL_0000,$RightBattle10_Backline,L$BATTLE&Right_Backline10,#
*,type=PRMTBL_0000,$RightBattle8_Backline,L$BATTLE&Right_Backline8,#
*,type=PRMTBL_0000,$RightBattle6_Backline,L$BATTLE&Right_Backline6,#
*,type=PRMTBL_0000,$RightBattle4_Backline,L$BATTLE&Right_Backline4,#
*,type=PRMTBL_0000,$RightBattle2_Backline,L$BATTLE&Right_Backline2,#
*,type=PRMTBL_0000,$CenterArena20,L$ARENA&Center20,#
*,type=PRMTBL_0000,$CenterArena18,L$ARENA&Center18,#
*,type=PRMTBL_0000,$CenterArena16,L$ARENA&Center16,#
*,type=PRMTBL_0000,$CenterArena14,L$ARENA&Center14,#
*,type=PRMTBL_0000,$CenterArena12,L$ARENA&Center12,#
*,type=PRMTBL_0000,$CenterArena10,L$ARENA&Center10,#
*,type=PRMTBL_0000,$CenterArena8,L$ARENA&Center8,#
*,type=PRMTBL_0000,$CenterArena6,L$ARENA&Center6,#
*,type=PRMTBL_0000,$CenterArena4,L$ARENA&Center4,#
*,type=PRMTBL_0000,$CenterArena2,L$ARENA&Center2,#
*,type=PRMTBL_0000,$LeftArena20,L$ARENA&Left20,#
*,type=PRMTBL_0000,$LeftArena18,L$ARENA&Left18,#
*,type=PRMTBL_0000,$LeftArena16,L$ARENA&Left16,#
*,type=PRMTBL_0000,$LeftArena14,L$ARENA&Left14,#
*,type=PRMTBL_0000,$LeftArena12,L$ARENA&Left12,#
*,type=PRMTBL_0000,$LeftArena10,L$ARENA&Left10,#
*,type=PRMTBL_0000,$LeftArena8,L$ARENA&Left8,#
*,type=PRMTBL_0000,$LeftArena6,L$ARENA&Left6,#
*,type=PRMTBL_0000,$LeftArena4,L$ARENA&Left4,#
*,type=PRMTBL_0000,$LeftArena2,L$ARENA&Left2,#
*,type=PRMTBL_0000,$RightArena20,L$ARENA&Right20,#
*,type=PRMTBL_0000,$RightArena18,L$ARENA&Right18,#
*,type=PRMTBL_0000,$RightArena16,L$ARENA&Right16,#
*,type=PRMTBL_0000,$RightArena14,L$ARENA&Right14,#
*,type=PRMTBL_0000,$RightArena12,L$ARENA&Right12,#
*,type=PRMTBL_0000,$RightArena10,L$ARENA&Right10,#
*,type=PRMTBL_0000,$RightArena8,L$ARENA&Right8,#
*,type=PRMTBL_0000,$RightArena6,L$ARENA&Right6,#
*,type=PRMTBL_0000,$RightArena4,L$ARENA&Right4,#
*,type=PRMTBL_0000,$RightArena2,L$ARENA&Right2,#
*,type=PRMTBL_0000,$CenterNoTail20,L$NOTAIL&Center20,#
*,type=PRMTBL_0000,$CenterNoTail18,L$NOTAIL&Center18,#
*,type=PRMTBL_0000,$CenterNoTail16,L$NOTAIL&Center16,#
*,type=PRMTBL_0000,$CenterNoTail14,L$NOTAIL&Center14,#
*,type=PRMTBL_0000,$CenterNoTail12,L$NOTAIL&Center12,#
*,type=PRMTBL_0000,$CenterNoTail10,L$NOTAIL&Center10,#
*,type=PRMTBL_0000,$CenterNoTail8,L$NOTAIL&Center8,#
*,type=PRMTBL_0000,$CenterNoTail6,L$NOTAIL&Center6,#
*,type=PRMTBL_0000,$CenterNoTail4,L$NOTAIL&Center4,#
*,type=PRMTBL_0000,$CenterNoTail2,L$NOTAIL&Center2,#
*,type=PRMTBL_0000,$LeftNoTail20,L$NOTAIL&Left20,#
*,type=PRMTBL_0000,$LeftNoTail18,L$NOTAIL&Left18,#
*,type=PRMTBL_0000,$LeftNoTail16,L$NOTAIL&Left16,#
*,type=PRMTBL_0000,$LeftNoTail14,L$NOTAIL&Left14,#
*,type=PRMTBL_0000,$LeftNoTail12,L$NOTAIL&Left12,#
*,type=PRMTBL_0000,$LeftNoTail10,L$NOTAIL&Left10,#
*,type=PRMTBL_0000,$LeftNoTail8,L$NOTAIL&Left8,#
*,type=PRMTBL_0000,$LeftNoTail6,L$NOTAIL&Left6,#
*,type=PRMTBL_0000,$LeftNoTail4,L$NOTAIL&Left4,#
*,type=PRMTBL_0000,$LeftNoTail2,L$NOTAIL&Left2,#
*,type=PRMTBL_0000,$RightNoTail20,L$NOTAIL&Right20,#
*,type=PRMTBL_0000,$RightNoTail18,L$NOTAIL&Right18,#
*,type=PRMTBL_0000,$RightNoTail16,L$NOTAIL&Right16,#
*,type=PRMTBL_0000,$RightNoTail14,L$NOTAIL&Right14,#
*,type=PRMTBL_0000,$RightNoTail12,L$NOTAIL&Right12,#
*,type=PRMTBL_0000,$RightNoTail10,L$NOTAIL&Right10,#
*,type=PRMTBL_0000,$RightNoTail8,L$NOTAIL&Right8,#
*,type=PRMTBL_0000,$RightNoTail6,L$NOTAIL&Right6,#
*,type=PRMTBL_0000,$RightNoTail4,L$NOTAIL&Right4,#
*,type=PRMTBL_0000,$RightNoTail2,L$NOTAIL&Right2,#
*,type=PRMTBL_0000,$CenterNoTail20_Over,L$NOTAIL&Center_Over20,#
*,type=PRMTBL_0000,$CenterNoTail18_Over,L$NOTAIL&Center_Over18,#
*,type=PRMTBL_0000,$CenterNoTail16_Over,L$NOTAIL&Center_Over16,#
*,type=PRMTBL_0000,$CenterNoTail14_Over,L$NOTAIL&Center_Over14,#
*,type=PRMTBL_0000,$CenterNoTail12_Over,L$NOTAIL&Center_Over12,#
*,type=PRMTBL_0000,$CenterNoTail10_Over,L$NOTAIL&Center_Over10,#
*,type=PRMTBL_0000,$CenterNoTail8_Over,L$NOTAIL&Center_Over8,#
*,type=PRMTBL_0000,$CenterNoTail6_Over,L$NOTAIL&Center_Over6,#
*,type=PRMTBL_0000,$CenterNoTail4_Over,L$NOTAIL&Center_Over4,#
*,type=PRMTBL_0000,$CenterNoTail2_Over,L$NOTAIL&Center_Over2,#
*,type=PRMTBL_0000,$LeftNoTail20_Over,L$NOTAIL&Left_Over20,#
*,type=PRMTBL_0000,$LeftNoTail18_Over,L$NOTAIL&Left_Over18,#
*,type=PRMTBL_0000,$LeftNoTail16_Over,L$NOTAIL&Left_Over16,#
*,type=PRMTBL_0000,$LeftNoTail14_Over,L$NOTAIL&Left_Over14,#
*,type=PRMTBL_0000,$LeftNoTail12_Over,L$NOTAIL&Left_Over12,#
*,type=PRMTBL_0000,$LeftNoTail10_Over,L$NOTAIL&Left_Over10,#
*,type=PRMTBL_0000,$LeftNoTail8_Over,L$NOTAIL&Left_Over8,#
*,type=PRMTBL_0000,$LeftNoTail6_Over,L$NOTAIL&Left_Over6,#
*,type=PRMTBL_0000,$LeftNoTail4_Over,L$NOTAIL&Left_Over4,#
*,type=PRMTBL_0000,$LeftNoTail2_Over,L$NOTAIL&Left_Over2,#
*,type=PRMTBL_0000,$RightNoTail20_Over,L$NOTAIL&Right_Over20,#
*,type=PRMTBL_0000,$RightNoTail18_Over,L$NOTAIL&Right_Over18,#
*,type=PRMTBL_0000,$RightNoTail16_Over,L$NOTAIL&Right_Over16,#
*,type=PRMTBL_0000,$RightNoTail14_Over,L$NOTAIL&Right_Over14,#
*,type=PRMTBL_0000,$RightNoTail12_Over,L$NOTAIL&Right_Over12,#
*,type=PRMTBL_0000,$RightNoTail10_Over,L$NOTAIL&Right_Over10,#
*,type=PRMTBL_0000,$RightNoTail8_Over,L$NOTAIL&Right_Over8,#
*,type=PRMTBL_0000,$RightNoTail6_Over,L$NOTAIL&Right_Over6,#
*,type=PRMTBL_0000,$RightNoTail4_Over,L$NOTAIL&Right_Over4,#
*,type=PRMTBL_0000,$RightNoTail2_Over,L$NOTAIL&Right_Over2,#
*,type=PRMTBL_0000,$Child20_C,L$CHILD&Center20,#
*,type=PRMTBL_0000,$Child18_C,L$CHILD&Center18,#
*,type=PRMTBL_0000,$Child16_C,L$CHILD&Center16,#
*,type=PRMTBL_0000,$Child14_C,L$CHILD&Center14,#
*,type=PRMTBL_0000,$Child12_C,L$CHILD&Center12,#
*,type=PRMTBL_0000,$Child10_C,L$CHILD&Center10,#
*,type=PRMTBL_0000,$Child8_C,L$CHILD&Center8,#
*,type=PRMTBL_0000,$Child6_C,L$CHILD&Center6,#
*,type=PRMTBL_0000,$Child4_C,L$CHILD&Center4,#
*,type=PRMTBL_0000,$Child2_C,L$CHILD&Center2,#
*,type=PRMTBL_0000,$Child20_L,L$CHILD&Left20,#
*,type=PRMTBL_0000,$Child18_L,L$CHILD&Left18,#
*,type=PRMTBL_0000,$Child16_L,L$CHILD&Left16,#
*,type=PRMTBL_0000,$Child14_L,L$CHILD&Left14,#
*,type=PRMTBL_0000,$Child12_L,L$CHILD&Left12,#
*,type=PRMTBL_0000,$Child10_L,L$CHILD&Left10,#
*,type=PRMTBL_0000,$Child8_L,L$CHILD&Left8,#
*,type=PRMTBL_0000,$Child6_L,L$CHILD&Left6,#
*,type=PRMTBL_0000,$Child4_L,L$CHILD&Left4,#
*,type=PRMTBL_0000,$Child2_L,L$CHILD&Left2,#
*,type=PRMTBL_0000,$Child20_R,L$CHILD&Right20,#
*,type=PRMTBL_0000,$Child18_R,L$CHILD&Right18,#
*,type=PRMTBL_0000,$Child16_R,L$CHILD&Right16,#
*,type=PRMTBL_0000,$Child14_R,L$CHILD&Right14,#
*,type=PRMTBL_0000,$Child12_R,L$CHILD&Right12,#
*,type=PRMTBL_0000,$Child10_R,L$CHILD&Right10,#
*,type=PRMTBL_0000,$Child8_R,L$CHILD&Right8,#
*,type=PRMTBL_0000,$Child6_R,L$CHILD&Right6,#
*,type=PRMTBL_0000,$Child4_R,L$CHILD&Right4,#
*,type=PRMTBL_0000,$Child2_R,L$CHILD&Right2,#
*,type=PRMTBL_0000,$Child20_LT,L$CHILD&Left_Left20,#
*,type=PRMTBL_0000,$Child18_LT,L$CHILD&Left_Left18,#
*,type=PRMTBL_0000,$Child16_LT,L$CHILD&Left_Left16,#
*,type=PRMTBL_0000,$Child14_LT,L$CHILD&Left_Left14,#
*,type=PRMTBL_0000,$Child12_LT,L$CHILD&Left_Left12,#
*,type=PRMTBL_0000,$Child10_LT,L$CHILD&Left_Left10,#
*,type=PRMTBL_0000,$Child8_LT,L$CHILD&Left_Left8,#
*,type=PRMTBL_0000,$Child6_LT,L$CHILD&Left_Left6,#
*,type=PRMTBL_0000,$Child4_LT,L$CHILD&Left_Left4,#
*,type=PRMTBL_0000,$Child2_LT,L$CHILD&Left_Left2,#
*,type=PRMTBL_0000,$Child20_CL,L$CHILD&Left_Center20,#
*,type=PRMTBL_0000,$Child18_CL,L$CHILD&Left_Center18,#
*,type=PRMTBL_0000,$Child16_CL,L$CHILD&Left_Center16,#
*,type=PRMTBL_0000,$Child14_CL,L$CHILD&Left_Center14,#
*,type=PRMTBL_0000,$Child12_CL,L$CHILD&Left_Center12,#
*,type=PRMTBL_0000,$Child10_CL,L$CHILD&Left_Center10,#
*,type=PRMTBL_0000,$Child8_CL,L$CHILD&Left_Center8,#
*,type=PRMTBL_0000,$Child6_CL,L$CHILD&Left_Center6,#
*,type=PRMTBL_0000,$Child4_CL,L$CHILD&Left_Center4,#
*,type=PRMTBL_0000,$Child2_CL,L$CHILD&Left_Center2,#
*,type=PRMTBL_0000,$Child20_RT,L$CHILD&Right_Right20,#
*,type=PRMTBL_0000,$Child18_RT,L$CHILD&Right_Right18,#
*,type=PRMTBL_0000,$Child16_RT,L$CHILD&Right_Right16,#
*,type=PRMTBL_0000,$Child14_RT,L$CHILD&Right_Right14,#
*,type=PRMTBL_0000,$Child12_RT,L$CHILD&Right_Right12,#
*,type=PRMTBL_0000,$Child10_RT,L$CHILD&Right_Right10,#
*,type=PRMTBL_0000,$Child8_RT,L$CHILD&Right_Right8,#
*,type=PRMTBL_0000,$Child6_RT,L$CHILD&Right_Right6,#
*,type=PRMTBL_0000,$Child4_RT,L$CHILD&Right_Right4,#
*,type=PRMTBL_0000,$Child2_RT,L$CHILD&Right_Right2,#
*,type=PRMTBL_0000,$Child20_CR,L$CHILD&Right_Center20,#
*,type=PRMTBL_0000,$Child18_CR,L$CHILD&Right_Center18,#
*,type=PRMTBL_0000,$Child16_CR,L$CHILD&Right_Center16,#
*,type=PRMTBL_0000,$Child14_CR,L$CHILD&Right_Center14,#
*,type=PRMTBL_0000,$Child12_CR,L$CHILD&Right_Center12,#
*,type=PRMTBL_0000,$Child10_CR,L$CHILD&Right_Center10,#
*,type=PRMTBL_0000,$Child8_CR,L$CHILD&Right_Center8,#
*,type=PRMTBL_0000,$Child6_CR,L$CHILD&Right_Center6,#
*,type=PRMTBL_0000,$Child4_CR,L$CHILD&Right_Center4,#
*,type=PRMTBL_0000,$Child2_CR,L$CHILD&Right_Center2,#
